Quantity,Price,DiscountApplied(%),TotalAmount,Day,Month,Year,Hour,PaymentCash,PaymentCredit,PaymentDebit,PaymentPayPal,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_HomeDecor
4,68.48147141,17.65759375,225.5571656,17,6,2023,15,0,0,0,1,0,0,0,1
4,49.13027694,1.917286374,192.7532353,2,4,2024,6,1,0,0,0,0,0,0,1
6,11.86381467,19.71090097,57.15209947,26,2,2024,15,0,1,0,0,1,0,0,0
6,82.04635179,3.35686754,475.7529867,12,9,2023,23,0,0,0,1,0,1,0,0
6,34.61081074,14.49987516,177.5537183,16,7,2023,14,0,0,0,1,0,0,1,0
1,70.42560639,5.641788047,66.45234294,29,5,2023,15,1,0,0,0,0,0,1,0
9,69.2347338,1.294358642,615.0472924,16,5,2023,17,0,0,0,1,0,0,1,0
7,23.01509094,9.083678965,146.4713177,25,8,2023,9,1,0,0,0,0,0,1,0
7,24.81696854,19.19102584,140.3803638,26,8,2023,6,1,0,0,0,1,0,0,0
7,50.30238321,5.106687607,334.1351835,3,12,2023,6,0,0,0,1,0,0,0,1
2,40.76068024,6.891980395,75.90292431,28,9,2023,11,1,0,0,0,0,0,1,0
2,34.60549265,19.71339903,55.5671476,4,4,2024,18,0,1,0,0,1,0,0,0
6,37.8342501,11.44238613,201.0306547,27,4,2024,9,1,0,0,0,1,0,0,0
7,32.90002233,14.16318582,197.6823172,17,5,2023,7,1,0,0,0,0,0,0,1
3,19.96690031,3.200116019,57.98380901,30,9,2023,1,0,1,0,0,0,1,0,0
4,17.90758618,10.49456992,64.11304809,26,11,2023,20,0,1,0,0,0,0,1,0
3,89.20273127,14.30233207,229.3339813,25,11,2023,2,1,0,0,0,1,0,0,0
7,83.33862934,1.417358999,575.1019525,2,2,2024,20,0,0,0,1,1,0,0,0
7,54.4849356,14.18696147,327.2862515,21,1,2024,15,1,0,0,0,0,1,0,0
4,38.78232592,1.20751833,153.2560889,1,4,2024,21,1,0,0,0,0,0,0,1
7,71.80379685,3.412037761,485.4767693,25,4,2024,13,0,0,0,1,0,0,1,0
5,19.82320881,9.3072753,89.89104097,22,12,2023,2,0,0,0,1,1,0,0,0
1,19.14129758,13.7399628,16.51129042,15,3,2024,11,0,1,0,0,0,0,1,0
4,22.70238294,5.747642342,85.59012467,7,12,2023,16,1,0,0,0,0,0,0,1
7,72.28712983,0.297993972,504.5020298,24,6,2023,8,1,0,0,0,0,1,0,0
2,83.93930064,18.4945321,136.8302395,26,8,2023,3,0,0,1,0,0,0,1,0
2,58.26512122,5.628835007,109.9709474,17,1,2024,1,0,1,0,0,0,1,0,0
1,25.17909362,9.622093413,22.75633771,19,10,2023,0,1,0,0,0,0,0,0,1
2,40.31178594,1.314055928,79.56413305,14,8,2023,3,1,0,0,0,0,1,0,0
8,84.06368189,13.70792359,580.3223729,5,11,2023,15,0,0,0,1,1,0,0,0
8,56.13333199,15.87348849,377.784112,22,2,2024,22,0,1,0,0,0,1,0,0
8,50.6012004,9.205702386,367.5440359,12,2,2024,16,0,0,1,0,0,1,0,0
1,69.31718502,3.178338414,67.1140503,12,5,2023,1,0,1,0,0,1,0,0,0
1,41.92561857,2.442064993,40.90176772,17,2,2024,10,0,0,1,0,1,0,0,0
4,10.38771936,18.92073328,33.68914674,2,6,2023,19,1,0,0,0,0,0,1,0
6,94.66905126,14.51950526,485.5414403,22,11,2023,5,1,0,0,0,0,0,1,0
8,73.95261714,7.78639956,545.5549671,7,6,2023,3,0,0,1,0,1,0,0,0
2,96.22269582,4.011905482,184.7246644,27,5,2023,15,1,0,0,0,1,0,0,0
3,86.50346511,12.89251743,226.0529724,19,6,2023,9,1,0,0,0,1,0,0,0
6,43.65455593,13.58837053,226.3356787,20,2,2024,2,1,0,0,0,1,0,0,0
4,44.0751582,15.50539636,148.9645209,21,5,2023,8,0,0,0,1,0,0,1,0
2,22.97914229,10.62214742,41.07652784,20,2,2024,14,0,0,0,1,0,0,0,1
7,82.65676638,4.730927719,551.2243415,3,8,2023,0,0,0,0,1,0,0,1,0
4,65.7740868,18.58707114,214.194442,15,10,2023,12,0,1,0,0,1,0,0,0
8,33.02200751,11.72789317,233.1937739,6,8,2023,1,0,0,0,1,0,0,0,1
8,96.40340763,0.071979602,770.6721347,16,1,2024,9,0,1,0,0,0,1,0,0
7,79.10234328,7.815190984,510.4424086,3,5,2023,12,0,1,0,0,0,1,0,0
9,89.43323391,4.315639916,770.1625581,23,11,2023,8,0,0,1,0,0,0,0,1
4,25.66228728,8.668779919,93.75072031,30,7,2023,18,0,0,1,0,0,1,0,0
7,63.33219881,14.82960788,377.5819745,3,10,2023,13,0,1,0,0,0,1,0,0
1,99.17767803,6.124252922,93.10378619,23,2,2024,17,0,0,1,0,0,0,0,1
4,41.45093498,1.607564639,163.1383376,10,5,2023,8,1,0,0,0,0,1,0,0
2,46.3031975,15.00497972,78.71082422,6,3,2024,7,1,0,0,0,0,1,0,0
9,58.33900334,17.73750319,431.9200868,5,12,2023,20,0,1,0,0,0,0,1,0
5,14.00855294,1.580632531,68.93564599,5,6,2023,21,0,1,0,0,0,0,0,1
3,30.32540369,17.14211371,75.38096552,14,9,2023,16,0,0,1,0,1,0,0,0
4,39.06004279,18.57370855,127.2205771,12,1,2024,23,0,0,0,1,0,0,0,1
6,10.83364314,16.48758765,54.28462037,18,12,2023,0,1,0,0,0,0,0,0,1
1,38.41562186,0.71460238,38.14110291,19,9,2023,18,0,1,0,0,0,0,1,0
7,59.07730564,5.78754664,389.6072532,21,1,2024,12,0,0,0,1,0,0,1,0
8,11.73559428,5.499882409,88.72120319,9,2,2024,19,0,1,0,0,0,0,1,0
7,57.86486407,8.381063748,371.1062105,30,9,2023,7,0,0,1,0,0,0,0,1
7,81.9791971,4.04130282,550.6631865,15,8,2023,18,1,0,0,0,0,0,0,1
9,23.1447985,18.53245332,169.6994957,8,5,2023,7,1,0,0,0,0,0,1,0
4,96.52612539,4.005655015,370.6384872,23,9,2023,23,0,0,0,1,0,1,0,0
7,47.3490805,7.713748454,305.8768408,7,1,2024,14,0,0,0,1,1,0,0,0
9,49.44931986,10.80538712,396.9551648,15,6,2023,21,1,0,0,0,1,0,0,0
5,56.33164544,4.77309812,268.2144037,25,3,2024,2,0,0,0,1,0,1,0,0
2,45.38503405,7.848442746,83.64603127,16,2,2024,0,0,0,0,1,1,0,0,0
5,68.71396778,15.43734579,290.5317749,6,3,2024,23,0,0,0,1,1,0,0,0
4,26.01281486,5.28383603,98.55336149,15,12,2023,5,0,1,0,0,0,1,0,0
8,92.83659059,13.81636971,640.0795521,22,12,2023,10,0,0,1,0,0,0,1,0
5,88.14862834,14.83284451,375.3683968,4,4,2024,5,0,1,0,0,1,0,0,0
9,68.02929079,0.993869204,606.1785176,29,2,2024,17,0,1,0,0,0,1,0,0
9,81.04211911,9.3029032,661.5256429,25,4,2024,11,0,0,1,0,1,0,0,0
3,73.76757846,1.046647956,218.9864748,26,10,2023,12,0,0,0,1,1,0,0,0
6,52.69423275,19.63794569,254.0770076,1,4,2024,18,0,1,0,0,0,0,0,1
6,24.00302632,3.478200527,139.0089176,4,11,2023,10,0,0,1,0,0,1,0,0
4,39.18040771,14.83170176,133.477146,23,6,2023,3,0,1,0,0,0,1,0,0
3,89.60309691,14.59283507,229.5823943,16,11,2023,18,1,0,0,0,0,1,0,0
1,69.92758452,7.400344293,64.75270251,13,8,2023,11,1,0,0,0,0,0,0,1
7,87.87593748,14.30049958,527.1646758,9,5,2023,19,1,0,0,0,0,0,1,0
5,89.00679708,6.458752178,416.2903432,4,10,2023,11,0,0,1,0,0,0,1,0
7,57.45393132,2.136123908,393.5865091,5,12,2023,21,1,0,0,0,0,0,0,1
1,49.28747823,18.82816191,40.00755203,13,2,2024,1,0,0,0,1,0,0,1,0
8,48.63736168,12.62231976,339.985587,24,5,2023,21,0,1,0,0,0,1,0,0
3,49.96195533,2.306811252,146.428282,26,4,2024,18,0,1,0,0,1,0,0,0
7,95.15742353,4.088833285,638.8661659,19,12,2023,5,0,0,0,1,0,0,1,0
3,23.52752828,2.576719849,68.76386935,20,10,2023,19,1,0,0,0,1,0,0,0
3,23.6612835,0.939402594,70.31702635,4,2,2024,5,0,1,0,0,0,0,1,0
9,44.85084942,16.01732047,339.0025062,5,1,2024,2,0,0,0,1,0,0,1,0
2,82.16923919,0.864933213,162.9170603,8,1,2024,19,0,0,0,1,1,0,0,0
4,86.70088256,14.13458673,297.7842845,2,1,2024,15,0,0,1,0,1,0,0,0
6,84.29302625,15.17549564,429.0068504,28,9,2023,10,0,1,0,0,0,0,0,1
3,62.3810221,4.190971198,179.2999543,27,11,2023,12,0,0,1,0,0,0,0,1
7,87.19427207,14.49384927,521.8952599,22,3,2024,7,1,0,0,0,1,0,0,0
7,27.35041431,13.49641003,165.6136317,4,11,2023,5,0,0,0,1,1,0,0,0
5,63.87842425,17.77201818,262.6296954,4,4,2024,21,0,1,0,0,0,0,1,0
3,39.56937676,2.966347066,115.1868352,3,8,2023,19,0,1,0,0,1,0,0,0
2,34.57882145,14.80552976,58.91848749,26,12,2023,13,0,1,0,0,0,0,1,0
4,18.96788224,6.467845911,70.96427539,5,5,2023,17,0,0,0,1,0,0,0,1
4,42.83185667,0.348336301,170.7306311,7,10,2023,5,0,0,1,0,0,0,0,1
8,13.14106617,6.705927775,98.07868613,25,11,2023,11,0,0,1,0,0,0,0,1
8,41.71359759,7.259926709,309.4817678,4,8,2023,13,0,1,0,0,1,0,0,0
5,52.73352582,11.12597262,234.3320409,26,6,2023,21,0,0,1,0,0,0,0,1
6,42.20008277,17.75205135,208.2522145,29,5,2023,22,0,0,0,1,0,0,1,0
8,79.40836501,11.48644712,562.2973212,1,4,2024,16,1,0,0,0,0,0,0,1
1,35.26728759,1.679225527,34.67507029,16,1,2024,0,0,0,0,1,1,0,0,0
5,16.74028581,13.22822067,72.62921931,25,7,2023,19,0,0,1,0,0,0,1,0
4,27.92344244,7.829376812,102.9488437,3,9,2023,4,0,1,0,0,1,0,0,0
4,83.80575665,6.484536969,313.4853655,17,9,2023,13,1,0,0,0,0,1,0,0
2,67.23246816,4.277223059,128.7135711,13,2,2024,12,0,0,1,0,0,0,1,0
1,61.95560843,11.97554744,54.53608515,15,9,2023,0,0,0,1,0,1,0,0,0
6,58.46837502,7.42458973,324.7640283,17,12,2023,11,0,0,1,0,0,0,0,1
7,77.41427461,19.84797278,434.3437732,6,6,2023,1,0,0,0,1,0,0,1,0
5,27.6661414,14.74533833,117.9333762,26,2,2024,22,1,0,0,0,0,1,0,0
8,28.87522429,2.250262619,225.8036473,8,5,2023,9,0,0,1,0,0,0,0,1
9,21.71890165,4.277203532,187.1094602,16,7,2023,20,1,0,0,0,1,0,0,0
2,40.53872164,6.446814691,75.85053075,19,12,2023,13,0,0,0,1,0,0,1,0
4,34.65023352,17.36798665,114.5287423,10,3,2024,10,0,0,0,1,0,0,1,0
9,92.36518132,0.490330736,827.2105781,2,5,2023,12,0,0,0,1,0,0,1,0
5,11.11861531,19.02139686,45.01849684,29,2,2024,13,0,0,0,1,0,0,1,0
3,52.67306439,5.666845716,149.0644893,8,3,2024,11,0,1,0,0,0,0,0,1
6,75.75895884,14.00838403,390.8781177,25,3,2024,17,0,1,0,0,0,0,1,0
3,91.59467474,5.450263407,259.8075711,28,6,2023,4,0,1,0,0,0,0,0,1
5,96.94386583,2.796906871,471.1621809,23,3,2024,16,1,0,0,0,0,0,1,0
3,16.23679867,5.846724748,45.86243322,6,12,2023,17,0,1,0,0,0,0,0,1
6,27.5574813,0.246316819,164.9376156,4,4,2024,3,1,0,0,0,1,0,0,0
5,99.91226232,12.65617929,436.3359363,13,5,2023,21,0,0,0,1,0,1,0,0
9,38.21347343,15.80580534,289.5617359,14,4,2024,11,0,0,0,1,0,1,0,0
3,15.00228389,0.010035803,45.00233489,31,12,2023,23,0,0,0,1,0,0,1,0
6,94.03260202,11.53812248,499.0980314,4,3,2024,2,0,0,0,1,0,0,0,1
8,46.30637261,8.161830663,340.2153992,15,8,2023,1,0,0,0,1,0,1,0,0
7,36.19240334,14.71191068,216.074665,21,3,2024,0,0,1,0,0,0,0,1,0
6,23.55453621,3.1788245,136.8346731,17,9,2023,21,0,1,0,0,0,1,0,0
2,48.26774194,7.598825248,89.19992117,24,5,2023,10,1,0,0,0,1,0,0,0
7,43.10159947,17.10953478,250.0898143,26,7,2023,8,0,1,0,0,1,0,0,0
8,93.17160462,5.916869831,701.2700964,11,3,2024,17,1,0,0,0,0,0,1,0
1,29.06595666,7.031870815,27.02207613,5,2,2024,16,0,0,0,1,0,1,0,0
9,17.78203804,17.06472619,132.7282375,29,1,2024,19,0,0,1,0,1,0,0,0
4,34.88076539,12.7743155,121.6999455,11,8,2023,20,0,0,0,1,0,0,0,1
8,59.14521436,11.35706949,419.4244101,25,11,2023,8,0,0,0,1,0,1,0,0
7,39.50725721,0.326376012,275.648205,7,11,2023,15,1,0,0,0,1,0,0,0
7,38.1028248,3.03692352,258.6196981,12,7,2023,20,1,0,0,0,0,0,0,1
2,45.8163124,4.152576179,87.82751026,4,1,2024,7,0,0,1,0,0,0,0,1
1,88.52322418,11.44107145,78.39521885,18,4,2024,18,0,0,0,1,0,1,0,0
4,69.64529693,15.9133257,234.249656,23,12,2023,21,0,0,1,0,0,0,1,0
2,57.44594718,4.127970257,110.1491911,24,1,2024,12,0,1,0,0,0,0,0,1
8,46.26432975,2.738729311,359.9781999,17,3,2024,0,1,0,0,0,0,1,0,0
7,16.33346708,3.078486927,110.814504,23,6,2023,15,1,0,0,0,0,1,0,0
8,89.6077179,5.520447515,677.2877669,5,10,2023,21,0,0,1,0,0,1,0,0
6,21.5543134,4.709063013,123.2358432,15,11,2023,17,1,0,0,0,1,0,0,0
1,26.78325718,10.35559509,24.00969152,17,12,2023,8,1,0,0,0,1,0,0,0
9,50.51288768,6.915040298,423.1791103,24,4,2024,0,0,0,1,0,0,0,1,0
6,22.61782124,4.792333378,129.2033991,4,3,2024,20,0,1,0,0,0,0,0,1
1,67.60807548,2.43077078,65.96467814,15,6,2023,21,0,0,1,0,0,0,0,1
1,54.48967877,12.57363023,47.63834805,10,10,2023,12,0,0,0,1,1,0,0,0
8,54.80180106,7.643204588,404.9054983,18,1,2024,15,0,0,0,1,0,0,1,0
6,97.03569358,15.05761987,494.5465662,31,3,2024,13,0,1,0,0,1,0,0,0
8,70.63781638,18.32059349,461.5723935,11,9,2023,11,0,0,1,0,0,0,0,1
8,75.88388236,7.321223803,562.626028,30,3,2024,22,0,1,0,0,0,0,0,1
8,64.84671392,15.39667091,438.8998303,14,2,2024,10,0,0,0,1,0,0,0,1
7,33.35748211,7.438734911,216.1327521,31,5,2023,12,1,0,0,0,0,0,0,1
7,15.66951674,18.73919908,89.13222362,5,2,2024,4,0,0,0,1,0,0,1,0
4,60.48556065,5.769196828,227.9841184,30,12,2023,5,0,0,0,1,0,0,0,1
9,50.18698899,9.936782127,406.8001552,27,10,2023,20,0,0,0,1,0,1,0,0
2,21.08084214,0.13678298,42.10401428,12,12,2023,8,0,1,0,0,0,1,0,0
9,87.35626514,4.828135021,748.2472804,12,3,2024,8,0,0,0,1,0,1,0,0
3,54.70888874,3.034952932,159.1454991,9,11,2023,23,0,0,1,0,1,0,0,0
2,50.84283422,14.29466021,87.15004764,27,11,2023,21,0,0,0,1,0,0,1,0
4,47.5627699,1.406909221,187.5744196,12,3,2024,21,1,0,0,0,0,1,0,0
5,76.3981102,12.01056239,336.1113375,25,3,2024,11,1,0,0,0,0,0,0,1
2,14.65927352,3.796893773,28.20535295,14,6,2023,3,0,0,1,0,0,0,1,0
1,29.37803632,15.61885233,24.78952421,9,10,2023,13,0,0,1,0,0,1,0,0
5,91.20901078,13.20863987,395.8077051,17,5,2023,3,1,0,0,0,0,0,0,1
9,13.61607963,15.84921318,103.1223433,26,10,2023,9,0,0,0,1,0,0,0,1
5,64.96744975,2.0951776,318.0313315,30,7,2023,12,0,0,1,0,1,0,0,0
9,31.71913458,14.83989922,243.1084228,2,3,2024,4,0,0,1,0,0,0,1,0
6,58.64390014,7.838121376,324.2839204,12,11,2023,6,0,0,0,1,0,1,0,0
3,57.80007898,11.63114508,153.2318038,5,9,2023,12,0,0,1,0,0,0,1,0
4,69.06328449,1.189775764,272.9663451,26,2,2024,23,0,0,1,0,1,0,0,0
4,25.45774641,11.46239731,90.15871347,25,1,2024,23,1,0,0,0,0,0,0,1
1,67.67230266,13.43838793,58.57823611,5,4,2024,12,0,0,1,0,0,0,1,0
3,80.34803304,19.91741289,193.0343507,9,4,2024,9,1,0,0,0,0,0,1,0
3,25.81525134,17.94826877,63.54558193,5,12,2023,10,1,0,0,0,0,1,0,0
1,81.04870886,9.630120901,73.24362021,27,11,2023,1,0,0,0,1,0,0,0,1
9,20.95949982,5.424622386,178.4027349,24,5,2023,23,0,1,0,0,0,0,1,0
1,33.65000729,2.921497219,32.66692327,10,5,2023,8,1,0,0,0,1,0,0,0
9,42.56338612,11.3952253,339.4187314,14,11,2023,23,0,0,1,0,0,0,0,1
1,38.01964904,9.204556748,34.52010887,25,4,2024,0,0,1,0,0,0,1,0,0
2,76.04212607,10.96831109,135.4031783,20,11,2023,6,0,1,0,0,1,0,0,0
2,34.20179447,9.594905652,61.84032913,17,3,2024,4,1,0,0,0,0,1,0,0
6,77.56600454,18.0554099,381.3668669,8,4,2024,6,0,1,0,0,0,1,0,0
7,15.14009088,14.83038571,90.26329905,14,4,2024,5,0,0,1,0,1,0,0,0
1,38.67200692,4.185779097,37.05328213,5,1,2024,2,0,0,1,0,0,0,1,0
3,92.14894485,12.57830993,241.6744949,17,7,2023,19,0,0,0,1,0,0,0,1
2,44.69838182,9.509690793,80.89540784,7,8,2023,3,0,0,1,0,0,0,1,0
8,52.32620631,16.17068425,350.9176057,13,1,2024,0,0,0,1,0,1,0,0,0
9,77.75666118,16.23522997,586.1941957,30,12,2023,9,1,0,0,0,0,0,1,0
2,14.84263273,4.347445746,28.39471465,16,11,2023,21,1,0,0,0,0,1,0,0
2,73.05342552,9.965401168,131.5467172,26,3,2024,9,0,0,1,0,0,0,0,1
9,15.79806321,10.79745658,126.8304678,20,4,2024,17,1,0,0,0,0,0,1,0
4,59.73046168,6.887039241,222.4672054,1,4,2024,22,1,0,0,0,0,1,0,0
5,65.03559061,0.113897712,324.8075828,7,5,2023,2,1,0,0,0,1,0,0,0
9,23.01769745,19.89080565,165.9536279,24,10,2023,2,0,1,0,0,0,0,1,0
6,86.58442607,5.383282867,491.540049,11,9,2023,14,1,0,0,0,0,0,0,1
9,61.20394479,14.211489,472.5535762,29,5,2023,23,0,1,0,0,0,0,1,0
9,23.92910016,17.74724868,177.1410892,11,1,2024,18,1,0,0,0,0,0,0,1
7,87.478935,5.157103479,580.7728906,7,4,2024,8,0,1,0,0,0,1,0,0
9,84.23076017,16.70233923,631.4602758,30,7,2023,4,1,0,0,0,0,0,1,0
5,70.36385031,1.373943285,346.9854546,18,8,2023,3,0,0,1,0,1,0,0,0
5,46.49340139,13.05711122,202.1135313,23,2,2024,10,0,1,0,0,0,0,0,1
8,54.47666783,6.367587351,408.0625474,10,9,2023,4,0,1,0,0,0,0,1,0
4,73.30906236,9.983007835,263.9624517,16,5,2023,23,1,0,0,0,0,0,1,0
9,37.03320977,19.46855077,268.4104247,13,7,2023,15,1,0,0,0,0,0,0,1
7,63.5876716,10.8182035,396.9603952,27,7,2023,14,1,0,0,0,0,0,1,0
7,65.98376478,13.88163765,397.7689635,10,12,2023,16,0,1,0,0,1,0,0,0
3,29.98877048,17.24048904,74.45567939,7,12,2023,17,0,0,0,1,0,0,0,1
4,21.5779976,0.813387996,85.60993905,26,3,2024,4,1,0,0,0,0,0,1,0
7,24.83160162,3.851448323,167.1265772,1,12,2023,21,0,1,0,0,0,1,0,0
5,11.90387358,16.60573109,49.63574173,23,3,2024,22,1,0,0,0,0,0,0,1
3,77.59944102,2.451778985,227.0906227,10,2,2024,4,0,1,0,0,0,0,0,1
1,82.85116857,5.638499008,78.17960625,2,7,2023,21,1,0,0,0,0,1,0,0
7,81.96461133,14.87494852,488.4069231,6,4,2024,6,1,0,0,0,0,1,0,0
6,93.69866312,5.925537363,528.879083,14,11,2023,23,0,0,1,0,0,0,1,0
7,17.62937466,12.11408588,108.4561595,27,12,2023,4,1,0,0,0,0,0,1,0
2,93.76167615,2.719184849,182.4242457,27,9,2023,0,0,0,1,0,1,0,0,0
4,55.16687302,11.6054317,195.058077,11,6,2023,13,0,1,0,0,0,0,0,1
2,45.40323926,1.967060735,89.02025994,26,7,2023,10,1,0,0,0,0,0,1,0
8,22.76726006,1.723387939,178.9991347,23,11,2023,3,0,0,0,1,0,1,0,0
7,53.49259214,10.47181787,335.2366172,9,7,2023,5,0,1,0,0,0,1,0,0
1,71.35333631,3.22893867,69.04938084,22,4,2024,10,0,0,0,1,1,0,0,0
2,18.00324309,13.58068733,31.11655787,22,10,2023,21,1,0,0,0,0,0,0,1
2,98.00183771,16.32194688,164.0120596,3,7,2023,11,0,1,0,0,0,0,1,0
4,92.50954313,1.071906369,366.0717098,26,11,2023,21,0,1,0,0,1,0,0,0
3,89.85186596,4.6650597,256.9806683,29,11,2023,22,1,0,0,0,0,0,1,0
1,46.86088464,19.73149029,37.61453374,29,12,2023,18,1,0,0,0,0,0,0,1
2,87.03784728,7.530423658,160.9670573,4,10,2023,18,0,1,0,0,0,0,1,0
9,21.2892802,10.05659666,172.3347284,23,2,2024,8,0,0,1,0,0,0,0,1
1,91.96805687,15.54958927,77.66740177,11,10,2023,15,1,0,0,0,0,0,0,1
9,86.9201081,15.75913404,659.0002658,10,1,2024,14,0,0,0,1,0,0,0,1
7,62.84485686,4.793615844,418.8262109,5,9,2023,15,0,0,1,0,0,0,1,0
2,69.61081192,18.94306862,112.8487761,20,4,2024,7,0,1,0,0,0,0,0,1
2,41.56452129,11.83734337,73.28877237,4,3,2024,1,0,1,0,0,0,0,1,0
5,95.39550943,14.41386387,408.2266528,28,9,2023,14,0,0,0,1,0,0,0,1
5,16.00861186,7.415483807,74.10747918,21,11,2023,0,1,0,0,0,0,0,0,1
4,90.18995933,7.534412474,333.5787031,31,10,2023,5,0,0,1,0,0,1,0,0
3,33.52990927,1.563265213,99.0172436,5,12,2023,19,0,0,1,0,1,0,0,0
4,82.45809955,19.00940821,267.1332112,12,1,2024,10,0,0,0,1,0,0,1,0
4,14.44849474,13.52801845,49.97559883,2,4,2024,15,1,0,0,0,0,0,1,0
2,31.98517612,12.17791285,56.18009849,8,12,2023,11,1,0,0,0,1,0,0,0
5,27.80203343,9.484876509,125.8252245,18,3,2024,5,0,0,0,1,0,0,0,1
5,98.04369839,6.226286144,459.6960859,26,9,2023,8,1,0,0,0,0,1,0,0
5,28.88022409,0.512251561,143.6614235,25,4,2024,16,0,0,1,0,0,0,1,0
1,43.39908994,10.57529289,38.80950907,13,8,2023,19,1,0,0,0,0,0,1,0
6,36.82450157,18.76346459,179.4896955,30,8,2023,12,0,1,0,0,1,0,0,0
2,98.73252589,11.23414549,175.2815406,14,6,2023,16,0,0,1,0,0,0,1,0
7,65.42857731,11.0325492,407.4709612,14,7,2023,16,1,0,0,0,0,1,0,0
4,42.3754857,13.58940153,146.4676432,20,7,2023,20,0,0,1,0,0,1,0,0
5,91.71100869,18.28172389,374.7232765,28,5,2023,16,0,1,0,0,0,0,0,1
5,73.65046416,0.396732524,366.7913441,28,5,2023,11,0,0,1,0,0,1,0,0
5,73.312903,16.93357971,304.4920207,23,2,2024,13,1,0,0,0,0,0,0,1
2,53.77483989,3.266130881,104.0369665,22,11,2023,5,0,1,0,0,0,0,0,1
5,54.80299307,9.631688419,247.6226977,4,1,2024,3,0,0,1,0,0,0,0,1
3,75.76667704,2.73927249,221.0736639,18,2,2024,1,0,0,1,0,0,1,0,0
4,10.91031419,3.413815884,42.1514246,20,3,2024,16,0,0,0,1,0,1,0,0
2,49.35500395,17.09414155,81.83637942,17,4,2024,18,1,0,0,0,0,1,0,0
4,98.31155755,19.73257305,315.6486306,16,4,2024,18,1,0,0,0,1,0,0,0
9,68.83626797,2.527679896,603.8667672,1,8,2023,17,0,0,0,1,0,0,0,1
8,44.09529334,7.547649831,326.13708,1,12,2023,1,0,0,1,0,0,1,0,0
3,25.30987568,3.248176337,73.46329887,2,10,2023,3,0,0,1,0,0,1,0,0
1,42.28176995,2.934466181,41.04102571,15,5,2023,0,0,0,1,0,0,0,0,1
1,53.19196566,7.043938007,49.44515657,28,2,2024,8,0,0,0,1,1,0,0,0
6,66.76323398,6.932762349,372.8081858,21,4,2024,10,0,0,0,1,1,0,0,0
3,98.48202253,6.874293081,275.136239,15,3,2024,12,0,0,0,1,1,0,0,0
4,54.65388396,14.01477707,187.9770558,17,2,2024,9,0,0,0,1,0,0,1,0
1,42.72462556,0.447930043,42.53324913,22,5,2023,3,0,0,1,0,0,1,0,0
8,32.84128452,3.966274115,252.3096733,1,8,2023,14,0,0,1,0,1,0,0,0
1,78.94621602,14.94356632,67.14883587,29,5,2023,17,0,1,0,0,0,1,0,0
5,51.74329672,14.0241118,222.4337947,14,12,2023,13,0,1,0,0,0,0,1,0
6,75.26266404,8.014212274,415.3857263,28,11,2023,22,0,0,1,0,1,0,0,0
2,35.52929289,14.79626351,60.54457018,10,8,2023,9,0,0,1,0,1,0,0,0
7,43.41615653,7.353668146,281.5643352,1,4,2024,11,0,0,1,0,1,0,0,0
7,96.0147557,8.867832608,612.5022952,29,1,2024,5,0,0,1,0,0,0,0,1
1,31.00948564,15.93679257,26.06756823,2,10,2023,8,0,0,1,0,0,1,0,0
4,38.67325895,3.709835058,148.9541793,22,1,2024,3,0,0,0,1,0,0,1,0
4,55.79222603,12.29989225,195.7193694,12,8,2023,16,0,0,0,1,1,0,0,0
5,57.32261627,13.61542946,247.5894794,16,8,2023,18,1,0,0,0,0,1,0,0
1,15.98849717,4.585290225,15.25537817,5,5,2023,15,0,1,0,0,0,0,0,1
1,97.43450624,1.790681105,95.68976495,19,9,2023,12,0,0,0,1,1,0,0,0
7,37.2384498,4.253851399,249.5806704,16,10,2023,17,0,1,0,0,0,1,0,0
9,14.8339619,12.03094052,117.4436709,5,7,2023,15,0,0,0,1,0,0,1,0
1,32.94144209,15.06309974,27.97943981,20,3,2024,5,0,0,0,1,0,0,0,1
2,45.96368353,3.358557219,88.83993383,21,11,2023,6,0,0,1,0,0,1,0,0
6,30.8400133,3.528628767,178.5107023,3,2,2024,7,1,0,0,0,0,1,0,0
6,23.94630985,1.755020574,141.1562831,26,7,2023,19,1,0,0,0,0,0,0,1
2,55.63158149,16.1285443,93.31803446,9,8,2023,9,0,0,0,1,1,0,0,0
9,81.6772422,2.196390605,718.9496184,26,8,2023,11,0,1,0,0,1,0,0,0
4,73.43705166,16.50409385,245.267727,29,10,2023,5,1,0,0,0,1,0,0,0
7,48.28911265,17.76230793,277.9829624,30,7,2023,7,1,0,0,0,0,0,1,0
6,21.14841625,9.860510503,114.3784467,23,4,2024,12,1,0,0,0,1,0,0,0
3,95.94005048,3.259464635,278.4387554,26,8,2023,9,0,0,0,1,0,1,0,0
8,40.30449561,19.29597074,260.2188155,2,11,2023,4,0,0,0,1,1,0,0,0
7,19.28157967,18.96343362,109.3759107,10,2,2024,17,0,0,1,0,1,0,0,0
9,40.28256748,4.431902714,346.4755495,4,6,2023,13,1,0,0,0,0,0,0,1
3,72.73598235,5.685554999,205.8016142,31,12,2023,13,1,0,0,0,0,0,0,1
1,32.59409157,1.932533925,31.9641997,12,9,2023,13,0,1,0,0,0,0,1,0
2,26.46471407,15.9204439,44.50282823,17,8,2023,7,0,1,0,0,0,0,1,0
